TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T01183,2025-05-18 00:00:00,C004,P050,S004,1,0,Mobile Money
T01184,2024-02-09 00:00:00,C090,P015,S002,3,0.1,Credit Card
T01185,2024-11-29 00:00:00,C009,P035,S001,5,0,Cash
T01186,2024-12-22 00:00:00,C153,P037,S002,5,0,Cash
T01187,2024-12-16 00:00:00,C023,P008,S005,2,0.15,Credit Card
T01188,2025-03-05 00:00:00,C029,P024,S002,3,0.1,Mobile Money
T01189,2025-02-18 00:00:00,C170,P035,S001,4,0.1,Mobile Money
T01190,2025-08-31 00:00:00,C178,P017,S003,3,0.05,Cash
T01191,2024-03-31 00:00:00,C071,P023,S001,4,0.15,Bank Transfer
T01192,2023-12-14 00:00:00,C016,P016,S003,3,0.05,Mobile Money
T01193,2024-08-07 00:00:00,C018,P010,S004,2,0.15,Credit Card
T01194,2024-07-13 00:00:00,C166,P025,S004,1,0.05,Mobile Money
T01195,2025-08-26 00:00:00,C056,P032,S005,1,0.15,Bank Transfer
T01196,2025-03-11 00:00:00,C027,P031,S001,1,0,Bank Transfer
T01197,2024-02-26 00:00:00,C199,P019,S004,1,0.15,Credit Card
T01198,2025-07-11 00:00:00,C168,P037,S001,1,0.15,Bank Transfer
T01199,2025-09-06 00:00:00,C039,P018,S003,4,0,Mobile Money
T01200,2023-11-18 00:00:00,C123,P007,S004,4,0,Credit Card
T01201,2023-12-11 00:00:00,C001,P048,S004,4,0,Bank Transfer
T01202,2025-02-07 00:00:00,C086,P046,S003,4,0,Cash
T01203,2025-01-09 00:00:00,C094,P042,S005,3,0,Mobile Money
T01204,2024-01-16 00:00:00,C195,P018,S003,2,0.05,Cash
T01205,2025-09-02 00:00:00,C099,P004,S002,3,0.15,Cash
T01206,2024-06-12 00:00:00,C162,P047,S003,4,0,Mobile Money
T01207,2024-02-04 00:00:00,C189,P016,S002,2,0,Credit Card
T01208,2025-05-04 00:00:00,C007,P009,S005,2,0.15,Mobile Money
T01209,2025-06-21 00:00:00,C017,P032,S005,3,0.15,Mobile Money
T01210,2024-02-03 00:00:00,C005,P028,S001,3,0,Bank Transfer
T01211,2024-12-22 00:00:00,C185,P029,S001,4,0,Credit Card
T01212,2024-11-25 00:00:00,C168,P020,S005,4,0.05,Credit Card
T01213,2023-12-05 00:00:00,C019,P023,S001,2,0.15,Cash
T01214,2024-12-04 00:00:00,C121,P015,S005,1,0.05,Credit Card
T01215,2025-04-17 00:00:00,C004,P045,S002,1,0.1,Cash
T01216,2025-09-06 00:00:00,C117,P046,S005,2,0,Cash
T01217,2024-12-16 00:00:00,C030,P021,S004,5,0.05,Cash
T01218,2025-05-21 00:00:00,C052,P001,S004,3,0.15,Bank Transfer
T01219,2025-07-15 00:00:00,C031,P034,S005,5,0.05,Bank Transfer
T01220,2024-10-16 00:00:00,C055,P048,S001,5,0.05,Bank Transfer
T01221,2025-05-05 00:00:00,C017,P041,S001,3,0.05,Mobile Money
T01222,2025-07-31 00:00:00,C044,P046,S003,5,0.05,Mobile Money
T01223,2024-06-30 00:00:00,C063,P029,S005,1,0.05,Cash
T01224,2024-01-26 00:00:00,C162,P002,S005,4,0.05,Cash
T01225,2024-04-07 00:00:00,C125,P006,S001,1,0,Credit Card
T01226,2023-10-15 00:00:00,C023,P029,S005,3,0.15,Mobile Money
T01227,2024-01-19 00:00:00,C178,P023,S002,2,0.05,Bank Transfer
T01228,2024-06-16 00:00:00,C134,P029,S004,4,0.05,Credit Card
T01229,2023-10-11 00:00:00,C157,P004,S001,5,0.05,Mobile Money
T01230,2024-06-25 00:00:00,C157,P031,S001,3,0.1,Mobile Money
T01231,2024-05-23 00:00:00,C002,P037,S005,2,0.05,Cash
T01232,2025-07-27 00:00:00,C136,P038,S001,5,0.1,Credit Card
T01233,2025-02-03 00:00:00,C119,P013,S002,3,0,Credit Card
T01234,2024-02-21 00:00:00,C029,P015,S002,4,0.15,Credit Card
T01235,2024-05-13 00:00:00,C041,P029,S001,1,0.1,Bank Transfer
T01236,2024-07-02 00:00:00,C054,P004,S004,3,0.1,Mobile Money
T01237,2024-07-17 00:00:00,C012,P023,S001,1,0.05,Credit Card
T01238,2025-01-28 00:00:00,C008,P014,S004,5,0,Cash
T01239,2024-11-30 00:00:00,C061,P021,S004,5,0.1,Mobile Money
T01240,2024-10-13 00:00:00,C051,P039,S003,2,0,Bank Transfer
T01241,2023-10-27 00:00:00,C059,P050,S001,2,0.15,Credit Card
T01242,2023-11-08 00:00:00,C097,P009,S002,1,0.15,Mobile Money
T01243,2023-09-22 00:00:00,C014,P043,S004,2,0.05,Mobile Money
T01244,2024-08-14 00:00:00,C046,P043,S004,3,0.05,Mobile Money
T01245,2024-02-14 00:00:00,C185,P044,S002,3,0.1,Credit Card
T01246,2024-10-21 00:00:00,C086,P028,S002,1,0,Bank Transfer
T01247,2025-02-21 00:00:00,C035,P015,S001,4,0.15,Mobile Money
T01248,2024-10-03 00:00:00,C044,P013,S003,2,0.1,Credit Card
T01249,2024-08-27 00:00:00,C164,P050,S005,2,0.05,Cash
T01250,2025-05-11 00:00:00,C106,P029,S005,4,0.05,Mobile Money
T01251,2024-02-03 00:00:00,C119,P026,S003,1,0.15,Credit Card
T01252,2025-02-23 00:00:00,C064,P041,S003,4,0.05,Credit Card
T01253,2024-03-24 00:00:00,C147,P017,S001,4,0,Cash
T01254,2025-05-04 00:00:00,C121,P050,S005,1,0.15,Mobile Money
T01255,2025-04-17 00:00:00,C123,P043,S001,4,0.15,Credit Card
T01256,2024-12-28 00:00:00,C022,P026,S005,1,0.15,Credit Card
T01257,2025-05-09 00:00:00,C034,P020,S003,3,0.05,Cash
T01258,2025-07-22 00:00:00,C005,P012,S004,3,0.05,Mobile Money
T01259,2024-03-15 00:00:00,C147,P045,S005,1,0.15,Mobile Money
T01260,2024-08-22 00:00:00,C198,P031,S002,4,0.05,Bank Transfer
T01261,2023-11-12 00:00:00,C161,P011,S004,1,0,Mobile Money
T01262,2024-05-10 00:00:00,C177,P030,S003,5,0,Bank Transfer
T01263,2025-05-06 00:00:00,C110,P033,S003,5,0.05,Cash
T01264,2024-02-17 00:00:00,C159,P007,S003,1,0.1,Cash
T01265,2024-06-28 00:00:00,C029,P013,S004,3,0.15,Cash
T01266,2024-05-27 00:00:00,C094,P046,S003,2,0,Credit Card
T01267,2024-11-01 00:00:00,C036,P020,S003,2,0,Mobile Money
T01268,2025-07-29 00:00:00,C189,P027,S005,2,0.05,Bank Transfer
T01269,2025-04-21 00:00:00,C091,P050,S003,5,0.15,Bank Transfer
T01270,2024-12-03 00:00:00,C014,P010,S001,3,0.1,Mobile Money
T01271,2024-03-27 00:00:00,C125,P023,S005,5,0,Mobile Money
T01272,2024-04-04 00:00:00,C182,P016,S005,5,0.1,Mobile Money
T01273,2023-12-03 00:00:00,C159,P027,S003,1,0.05,Mobile Money
T01274,2024-09-04 00:00:00,C023,P032,S001,4,0.05,Bank Transfer
T01275,2024-01-08 00:00:00,C020,P016,S001,2,0.1,Cash
T01276,2025-03-16 00:00:00,C179,P023,S002,4,0.05,Credit Card
T01277,2024-09-19 00:00:00,C134,P041,S001,3,0.15,Credit Card
T01278,2023-10-04 00:00:00,C122,P023,S003,4,0.15,Cash
T01279,2024-06-24 00:00:00,C075,P041,S002,1,0,Credit Card
T01280,2024-02-12 00:00:00,C134,P014,S003,4,0.1,Bank Transfer
T01281,2025-06-20 00:00:00,C125,P014,S005,5,0.15,Mobile Money
T01282,2025-08-29 00:00:00,C078,P038,S005,2,0.1,Credit Card
T01283,2023-12-14 00:00:00,C067,P001,S002,4,0.1,Bank Transfer
T01284,2024-06-27 00:00:00,C198,P042,S001,2,0.1,Bank Transfer
T01285,2024-08-29 00:00:00,C117,P020,S002,5,0.05,Bank Transfer
T01286,2024-02-17 00:00:00,C047,P019,S002,2,0.05,Credit Card
T01287,2025-08-24 00:00:00,C030,P014,S001,3,0.05,Mobile Money
T01288,2023-10-14 00:00:00,C067,P001,S003,2,0.05,Cash
T01289,2024-09-05 00:00:00,C171,P041,S003,3,0.05,Bank Transfer
T01290,2024-08-09 00:00:00,C115,P022,S005,2,0.1,Cash
T01291,2025-09-05 00:00:00,C007,P032,S004,4,0.05,Mobile Money
T01292,2024-12-01 00:00:00,C082,P036,S002,1,0.1,Bank Transfer
T01293,2025-04-06 00:00:00,C122,P010,S003,5,0.05,Mobile Money
T01294,2025-07-18 00:00:00,C087,P028,S001,4,0,Credit Card
T01295,2024-01-04 00:00:00,C174,P025,S005,1,0.1,Cash
T01296,2024-12-06 00:00:00,C103,P007,S005,2,0.15,Bank Transfer
T01297,2025-04-10 00:00:00,C024,P047,S003,1,0.05,Credit Card
T01298,2025-06-27 00:00:00,C197,P037,S003,2,0,Cash
T01299,2023-12-06 00:00:00,C138,P031,S004,1,0.15,Credit Card
T01300,2023-12-31 00:00:00,C126,P003,S003,5,0,Bank Transfer
T01301,2025-04-28 00:00:00,C102,P022,S002,4,0.1,Mobile Money
T01302,2024-10-19 00:00:00,C096,P012,S001,3,0.1,Bank Transfer
T01303,2024-07-18 00:00:00,C079,P003,S004,5,0,Credit Card
T01304,2025-04-30 00:00:00,C187,P041,S004,4,0.15,Bank Transfer
T01305,2025-05-14 00:00:00,C042,P002,S004,4,0.05,Cash
T01306,2025-08-21 00:00:00,C037,P042,S002,3,0.15,Bank Transfer
T01307,2024-12-22 00:00:00,C017,P026,S005,4,0,Cash
T01308,2024-02-29 00:00:00,C105,P030,S003,4,0.05,Mobile Money
T01309,2024-11-20 00:00:00,C182,P027,S005,2,0.05,Credit Card
T01310,2023-11-10 00:00:00,C098,P017,S003,5,0.15,Cash
T01311,2025-03-29 00:00:00,C078,P042,S005,3,0.15,Mobile Money
T01312,2025-06-18 00:00:00,C058,P032,S001,1,0.05,Bank Transfer
T01313,2025-07-26 00:00:00,C077,P009,S004,1,0.1,Mobile Money
T01314,2025-05-02 00:00:00,C046,P012,S004,2,0,Cash
T01315,2025-01-21 00:00:00,C196,P022,S003,4,0,Bank Transfer
T01316,2023-11-20 00:00:00,C149,P049,S004,5,0.15,Bank Transfer
T01317,2024-05-11 00:00:00,C161,P001,S004,1,0.1,Cash
T01318,2024-01-22 00:00:00,C067,P047,S002,5,0,Credit Card
T01319,2024-05-28 00:00:00,C082,P004,S004,2,0.1,Credit Card
T01320,2024-12-16 00:00:00,C014,P049,S003,3,0.15,Bank Transfer
T01321,2024-07-08 00:00:00,C013,P002,S003,3,0,Credit Card
T01322,2024-09-14 00:00:00,C197,P021,S002,1,0.05,Bank Transfer
T01323,2025-08-02 00:00:00,C081,P019,S003,3,0.1,Cash
T01324,2024-04-20 00:00:00,C137,P043,S005,3,0.05,Cash
T01325,2025-01-24 00:00:00,C036,P042,S005,3,0.1,Mobile Money
T01326,2023-12-28 00:00:00,C106,P019,S003,2,0,Credit Card
T01327,2025-04-02 00:00:00,C040,P031,S005,2,0.05,Cash
T01328,2025-05-14 00:00:00,C107,P011,S004,1,0,Credit Card
T01329,2024-05-25 00:00:00,C005,P014,S004,3,0.1,Bank Transfer
T01330,2024-06-10 00:00:00,C036,P033,S004,5,0.1,Credit Card
T01331,2024-09-15 00:00:00,C182,P044,S003,1,0,Credit Card
T01332,2025-04-17 00:00:00,C033,P029,S002,2,0.1,Credit Card
T01333,2024-07-31 00:00:00,C054,P044,S002,1,0.15,Cash
T01334,2024-11-15 00:00:00,C020,P018,S001,4,0.15,Cash
T01335,2024-07-05 00:00:00,C051,P001,S001,1,0,Mobile Money
T01336,2025-08-22 00:00:00,C031,P011,S003,1,0,Bank Transfer
T01337,2023-09-20 00:00:00,C171,P045,S001,1,0,Credit Card
T01338,2024-08-22 00:00:00,C151,P045,S002,2,0.1,Cash
T01339,2024-03-07 00:00:00,C024,P006,S002,3,0.1,Bank Transfer
T01340,2025-01-24 00:00:00,C042,P001,S005,5,0.05,Cash
T01341,2025-03-22 00:00:00,C026,P017,S005,1,0.05,Credit Card
T01342,2025-04-07 00:00:00,C073,P004,S002,5,0,Cash
T01343,2025-01-04 00:00:00,C055,P032,S005,4,0.1,Credit Card
T01344,2023-11-25 00:00:00,C113,P027,S001,2,0.1,Mobile Money
T01345,2025-08-26 00:00:00,C109,P005,S002,5,0.05,Mobile Money
T01346,2024-01-24 00:00:00,C029,P004,S003,1,0.15,Cash
T01347,2024-02-09 00:00:00,C134,P013,S002,4,0.1,Bank Transfer
T01348,2024-08-31 00:00:00,C143,P025,S001,1,0.1,Mobile Money
T01349,2024-11-15 00:00:00,C030,P036,S004,3,0.15,Bank Transfer
T01350,2023-11-06 00:00:00,C176,P013,S004,2,0.15,Bank Transfer
T01351,2023-10-13 00:00:00,C110,P050,S002,1,0.15,Bank Transfer
T01352,2024-12-22 00:00:00,C046,P030,S001,4,0,Mobile Money
T01353,2024-04-17 00:00:00,C113,P050,S005,1,0,Credit Card
T01354,2023-10-28 00:00:00,C102,P003,S004,5,0,Credit Card
T01355,2023-12-22 00:00:00,C017,P006,S003,2,0.1,Credit Card
T01356,2025-06-05 00:00:00,C153,P018,S004,1,0.05,Mobile Money
T01357,2025-07-26 00:00:00,C186,P050,S004,3,0.1,Mobile Money
T01358,2024-06-29 00:00:00,C092,P046,S004,5,0.15,Mobile Money
T01359,2025-08-14 00:00:00,C131,P023,S003,2,0.15,Cash
T01360,2025-06-06 00:00:00,C032,P044,S003,4,0.15,Credit Card
T01361,2023-11-09 00:00:00,C161,P050,S002,1,0,Cash
T01362,2024-02-13 00:00:00,C018,P019,S004,1,0.05,Mobile Money
T01363,2024-04-24 00:00:00,C155,P015,S003,2,0.1,Cash
T01364,2025-07-06 00:00:00,C195,P008,S001,5,0.15,Mobile Money
T01365,2024-09-02 00:00:00,C052,P006,S003,4,0.15,Bank Transfer
T01366,2024-06-08 00:00:00,C139,P050,S003,5,0,Cash
T01367,2024-03-29 00:00:00,C111,P048,S001,4,0.15,Bank Transfer
T01368,2024-06-03 00:00:00,C097,P004,S004,4,0,Cash
T01369,2025-01-02 00:00:00,C046,P042,S005,3,0.05,Mobile Money
T01370,2024-04-24 00:00:00,C111,P010,S002,3,0.15,Mobile Money
T01371,2023-10-19 00:00:00,C196,P019,S001,5,0.15,Mobile Money
T01372,2025-08-30 00:00:00,C122,P005,S005,2,0,Mobile Money
T01373,2024-04-01 00:00:00,C068,P040,S004,5,0.15,Bank Transfer
T01374,2024-05-26 00:00:00,C197,P021,S003,3,0,Cash
T01375,2023-11-19 00:00:00,C152,P042,S001,2,0.1,Bank Transfer
T01376,2024-06-05 00:00:00,C190,P050,S005,1,0.1,Mobile Money
T01377,2025-01-09 00:00:00,C025,P040,S004,3,0.1,Mobile Money
T01378,2024-04-26 00:00:00,C090,P049,S001,2,0.05,Credit Card
T01379,2024-01-30 00:00:00,C166,P003,S003,5,0,Cash
T01380,2024-02-05 00:00:00,C079,P020,S001,3,0.05,Cash
T01381,2023-10-17 00:00:00,C138,P042,S003,1,0.15,Mobile Money
T01382,2024-05-28 00:00:00,C146,P025,S005,4,0.1,Cash
T01383,2024-11-01 00:00:00,C179,P021,S004,5,0,Bank Transfer
T01384,2025-07-28 00:00:00,C097,P036,S005,4,0.1,Cash
T01385,2024-02-15 00:00:00,C126,P037,S001,2,0.1,Mobile Money
T01386,2024-01-28 00:00:00,C129,P017,S003,2,0.1,Bank Transfer
T01387,2024-03-09 00:00:00,C112,P040,S002,4,0,Credit Card
T01388,2025-05-08 00:00:00,C074,P045,S003,1,0.1,Mobile Money
T01389,2025-03-18 00:00:00,C058,P016,S005,1,0,Bank Transfer
T01390,2024-04-14 00:00:00,C070,P026,S001,5,0.15,Mobile Money
T01391,2023-12-10 00:00:00,C054,P007,S003,1,0.1,Bank Transfer
T01392,2025-05-23 00:00:00,C111,P008,S005,3,0.05,Mobile Money
T01393,2024-11-24 00:00:00,C103,P031,S003,5,0.15,Credit Card
T01394,2024-09-18 00:00:00,C005,P050,S005,2,0.15,Credit Card
T01395,2025-04-08 00:00:00,C170,P016,S004,3,0.15,Cash
T01396,2025-03-31 00:00:00,C134,P017,S002,3,0.15,Credit Card
T01397,2024-04-09 00:00:00,C062,P028,S002,3,0.15,Mobile Money
T01398,2025-01-28 00:00:00,C082,P020,S001,2,0.15,Bank Transfer
T01399,2025-06-23 00:00:00,C074,P003,S002,3,0.05,Mobile Money
T01400,2025-04-19 00:00:00,C062,P024,S001,2,0.05,Cash
T01401,2025-07-21 00:00:00,C063,P013,S003,4,0.15,Mobile Money
T01402,2024-03-31 00:00:00,C109,P018,S001,2,0.05,Bank Transfer
T01403,2023-12-02 00:00:00,C035,P026,S001,3,0.1,Credit Card
T01404,2024-08-04 00:00:00,C165,P031,S001,4,0,Cash
T01405,2025-02-17 00:00:00,C022,P048,S003,5,0.1,Cash
T01406,2024-08-27 00:00:00,C105,P036,S003,1,0.15,Credit Card
T01407,2024-10-09 00:00:00,C061,P019,S001,5,0,Bank Transfer
T01408,2024-09-25 00:00:00,C128,P029,S001,2,0,Bank Transfer
T01409,2025-08-25 00:00:00,C085,P001,S005,4,0.05,Mobile Money
T01410,2025-05-21 00:00:00,C056,P026,S002,1,0.05,Credit Card
T01411,2024-02-08 00:00:00,C071,P008,S004,4,0.1,Cash
T01412,2023-12-18 00:00:00,C126,P043,S005,3,0,Bank Transfer
T01413,2024-06-06 00:00:00,C140,P005,S004,4,0.05,Bank Transfer
T01414,2024-08-12 00:00:00,C038,P050,S003,4,0.1,Bank Transfer
T01415,2024-04-21 00:00:00,C006,P050,S005,1,0,Credit Card
T01416,2025-03-03 00:00:00,C065,P026,S005,4,0.1,Bank Transfer
T01417,2025-05-27 00:00:00,C176,P050,S001,5,0.05,Mobile Money
T01418,2024-05-13 00:00:00,C100,P005,S001,4,0.1,Bank Transfer
T01419,2024-09-24 00:00:00,C024,P034,S002,3,0.05,Credit Card
T01420,2024-03-28 00:00:00,C113,P026,S003,4,0,Bank Transfer
T01421,2024-07-01 00:00:00,C021,P002,S004,4,0.15,Bank Transfer
T01422,2023-09-10 00:00:00,C184,P016,S004,1,0.05,Bank Transfer
T01423,2025-05-11 00:00:00,C130,P039,S001,3,0.15,Bank Transfer
T01424,2024-06-05 00:00:00,C117,P038,S001,1,0.05,Mobile Money
T01425,2024-04-08 00:00:00,C165,P031,S002,1,0.15,Credit Card
T01426,2023-11-06 00:00:00,C161,P023,S003,3,0,Cash
T01427,2025-04-05 00:00:00,C041,P023,S002,5,0.05,Mobile Money
T01428,2024-03-07 00:00:00,C082,P039,S004,4,0.05,Bank Transfer
T01429,2024-05-17 00:00:00,C045,P030,S005,3,0.1,Credit Card
T01430,2024-07-18 00:00:00,C022,P010,S004,3,0.05,Mobile Money
T01431,2024-12-25 00:00:00,C097,P040,S005,2,0,Cash
T01432,2023-11-29 00:00:00,C143,P020,S005,2,0,Mobile Money
T01433,2024-07-10 00:00:00,C051,P044,S003,2,0,Mobile Money
T01434,2024-02-21 00:00:00,C159,P048,S004,5,0.1,Credit Card
T01435,2025-03-31 00:00:00,C023,P003,S003,2,0,Cash
T01436,2025-05-16 00:00:00,C184,P043,S005,4,0.15,Mobile Money
T01437,2024-04-02 00:00:00,C031,P041,S002,2,0.05,Bank Transfer
T01438,2025-02-06 00:00:00,C074,P029,S004,4,0.05,Mobile Money
T01439,2023-09-28 00:00:00,C053,P017,S005,2,0.1,Credit Card
T01440,2024-11-13 00:00:00,C108,P015,S002,4,0.05,Cash
T01441,2025-04-01 00:00:00,C075,P036,S003,2,0.15,Credit Card
T01442,2024-01-18 00:00:00,C095,P015,S005,4,0,Cash
T01443,2025-07-28 00:00:00,C121,P020,S002,3,0.15,Credit Card
T01444,2024-08-20 00:00:00,C183,P041,S004,4,0.1,Cash
T01445,2024-07-20 00:00:00,C025,P019,S005,1,0,Bank Transfer
T01446,2025-04-15 00:00:00,C061,P022,S004,3,0,Cash
T01447,2024-02-08 00:00:00,C065,P011,S005,5,0.15,Bank Transfer
T01448,2024-07-31 00:00:00,C102,P003,S003,2,0,Credit Card
T01449,2024-10-03 00:00:00,C067,P006,S002,5,0.15,Bank Transfer
T01450,2024-11-25 00:00:00,C120,P035,S002,1,0.1,Mobile Money
T01451,2023-10-19 00:00:00,C037,P031,S003,1,0.1,Cash
T01452,2023-11-21 00:00:00,C033,P019,S004,3,0.1,Mobile Money
T01453,2023-09-21 00:00:00,C073,P030,S003,5,0.1,Bank Transfer
T01454,2025-01-19 00:00:00,C112,P016,S002,3,0.15,Credit Card
T01455,2025-07-24 00:00:00,C143,P020,S004,1,0.05,Credit Card
T01456,2024-01-09 00:00:00,C014,P017,S002,2,0,Mobile Money
T01457,2024-09-27 00:00:00,C067,P048,S002,4,0.15,Cash
T01458,2024-12-05 00:00:00,C127,P033,S001,4,0.1,Mobile Money
T01459,2025-04-11 00:00:00,C118,P019,S004,1,0.05,Cash
T01460,2024-02-07 00:00:00,C090,P031,S001,2,0.1,Credit Card
T01461,2025-05-28 00:00:00,C044,P045,S005,3,0.05,Cash
T01462,2025-03-20 00:00:00,C135,P033,S005,2,0.15,Cash
T01463,2024-02-10 00:00:00,C064,P012,S004,1,0.1,Cash
T01464,2025-05-03 00:00:00,C073,P035,S001,4,0.1,Cash
T01465,2025-06-11 00:00:00,C083,P049,S002,1,0,Mobile Money
T01466,2024-03-10 00:00:00,C182,P038,S004,4,0.1,Cash
T01467,2025-03-19 00:00:00,C085,P035,S001,5,0.15,Bank Transfer
T01468,2024-01-17 00:00:00,C188,P006,S005,2,0.05,Cash
T01469,2024-07-17 00:00:00,C165,P029,S003,3,0,Cash
T01470,2025-05-09 00:00:00,C141,P028,S005,4,0,Mobile Money
T01471,2024-12-29 00:00:00,C066,P031,S002,2,0.15,Cash
T01472,2025-03-09 00:00:00,C006,P003,S002,2,0.15,Mobile Money
T01473,2024-05-08 00:00:00,C073,P011,S002,1,0.1,Mobile Money
T01474,2024-12-18 00:00:00,C111,P016,S003,5,0.05,Bank Transfer
T01475,2024-05-30 00:00:00,C171,P021,S001,3,0.05,Mobile Money
T01476,2024-12-09 00:00:00,C115,P008,S004,4,0.1,Mobile Money
T01477,2024-10-20 00:00:00,C024,P042,S004,3,0.05,Mobile Money
T01478,2024-04-05 00:00:00,C162,P049,S004,1,0,Bank Transfer
T01479,2025-03-24 00:00:00,C119,P022,S002,2,0.15,Cash
T01480,2025-06-23 00:00:00,C075,P005,S004,4,0,Mobile Money
T01481,2024-10-11 00:00:00,C077,P010,S002,2,0.1,Credit Card
T01482,2025-07-15 00:00:00,C134,P044,S004,3,0,Cash
T01483,2024-04-09 00:00:00,C012,P008,S005,1,0.15,Mobile Money
T01484,2024-06-07 00:00:00,C025,P034,S004,5,0.1,Bank Transfer
T01485,2024-11-04 00:00:00,C066,P042,S005,1,0,Cash
T01486,2023-10-05 00:00:00,C190,P041,S004,2,0.05,Mobile Money
T01487,2025-04-14 00:00:00,C012,P004,S001,4,0.1,Bank Transfer
T01488,2024-07-10 00:00:00,C151,P037,S004,4,0.1,Bank Transfer
T01489,2023-12-04 00:00:00,C048,P006,S002,2,0,Bank Transfer
T01490,2023-11-09 00:00:00,C173,P010,S001,4,0,Cash
T01491,2024-11-19 00:00:00,C102,P036,S001,1,0.05,Mobile Money
T01492,2024-07-23 00:00:00,C118,P048,S004,5,0.15,Bank Transfer
T01493,2024-12-09 00:00:00,C159,P009,S005,3,0.15,Bank Transfer
T01494,2024-05-25 00:00:00,C023,P049,S002,2,0,Credit Card
T01495,2023-11-24 00:00:00,C029,P021,S001,2,0,Credit Card
T01496,2025-07-30 00:00:00,C124,P027,S002,2,0.15,Credit Card
T01497,2024-10-25 00:00:00,C023,P046,S003,4,0.05,Mobile Money
T01498,2024-11-03 00:00:00,C109,P030,S001,1,0.05,Credit Card
T01499,2024-06-19 00:00:00,C190,P007,S004,4,0.15,Cash
T01500,2025-03-25 00:00:00,C116,P046,S005,2,0.05,Bank Transfer
T01501,2023-11-29 00:00:00,C146,P018,S004,1,0.1,Cash
T01502,2024-01-29 00:00:00,C027,P036,S004,4,0.15,Bank Transfer
T01503,2024-03-07 00:00:00,C010,P031,S004,4,0.15,Mobile Money
T01504,2025-01-13 00:00:00,C060,P022,S001,5,0,Mobile Money
T01505,2024-05-27 00:00:00,C148,P010,S003,5,0,Bank Transfer
T01506,2025-03-21 00:00:00,C166,P044,S004,4,0,Mobile Money
T01507,2024-04-10 00:00:00,C160,P044,S003,4,0.15,Cash
T01508,2024-07-22 00:00:00,C042,P032,S003,2,0.15,Bank Transfer
T01509,2024-04-19 00:00:00,C113,P045,S002,5,0.05,Bank Transfer
T01510,2025-08-02 00:00:00,C155,P023,S004,2,0.1,Mobile Money
T01511,2024-07-08 00:00:00,C107,P005,S003,4,0.05,Credit Card
T01512,2024-02-20 00:00:00,C073,P030,S001,4,0.05,Credit Card
T01513,2025-05-23 00:00:00,C052,P015,S002,5,0.15,Cash
T01514,2024-01-24 00:00:00,C107,P040,S004,3,0.05,Credit Card
T01515,2025-06-08 00:00:00,C143,P043,S001,1,0.1,Bank Transfer
T01516,2025-04-30 00:00:00,C092,P005,S002,2,0,Cash
T01517,2023-10-16 00:00:00,C087,P016,S004,1,0.05,Cash
T01518,2023-12-31 00:00:00,C144,P007,S002,4,0.1,Bank Transfer
T01519,2023-11-27 00:00:00,C091,P003,S001,5,0.1,Credit Card
T01520,2023-12-11 00:00:00,C177,P027,S005,5,0,Cash
T01521,2024-12-17 00:00:00,C113,P018,S004,1,0,Cash
T01522,2025-06-21 00:00:00,C144,P011,S001,5,0,Credit Card
T01523,2024-10-27 00:00:00,C162,P031,S001,2,0.1,Credit Card
T01524,2025-01-24 00:00:00,C187,P013,S003,4,0.15,Cash
T01525,2024-06-25 00:00:00,C040,P012,S003,3,0.05,Cash
T01526,2024-07-05 00:00:00,C052,P009,S004,4,0,Credit Card
T01527,2024-09-05 00:00:00,C122,P012,S003,3,0.05,Cash
T01528,2025-01-29 00:00:00,C069,P018,S003,4,0.1,Credit Card
T01529,2024-04-28 00:00:00,C039,P015,S005,4,0.05,Credit Card
T01530,2023-11-14 00:00:00,C110,P010,S004,4,0.15,Bank Transfer
T01531,2025-03-18 00:00:00,C008,P032,S004,2,0,Cash
T01532,2024-10-12 00:00:00,C022,P039,S003,3,0.15,Credit Card
T01533,2024-09-22 00:00:00,C112,P030,S001,4,0,Credit Card
T01534,2024-12-31 00:00:00,C148,P040,S001,5,0.1,Mobile Money
T01535,2025-07-04 00:00:00,C103,P042,S005,3,0.1,Bank Transfer
T01536,2025-06-06 00:00:00,C003,P045,S003,5,0.05,Mobile Money
T01537,2025-04-30 00:00:00,C115,P017,S002,5,0.15,Bank Transfer
T01538,2023-12-02 00:00:00,C167,P035,S004,2,0.1,Cash
T01539,2025-03-08 00:00:00,C010,P036,S005,3,0.15,Credit Card
T01540,2023-09-20 00:00:00,C134,P005,S005,3,0.05,Cash
T01541,2024-10-11 00:00:00,C131,P026,S005,3,0.1,Credit Card
T01542,2025-05-19 00:00:00,C006,P027,S001,5,0.1,Credit Card
T01543,2025-02-09 00:00:00,C199,P037,S003,4,0,Cash
T01544,2024-12-01 00:00:00,C096,P040,S003,5,0.1,Cash
T01545,2024-09-30 00:00:00,C013,P005,S001,4,0.1,Cash
T01546,2024-03-19 00:00:00,C117,P008,S003,2,0.05,Bank Transfer
T01547,2024-03-01 00:00:00,C077,P019,S003,5,0.05,Mobile Money
T01548,2024-07-04 00:00:00,C134,P036,S002,1,0.1,Credit Card
T01549,2025-07-24 00:00:00,C200,P038,S003,4,0,Credit Card
T01550,2025-05-08 00:00:00,C183,P007,S004,4,0,Cash
T01551,2024-12-04 00:00:00,C016,P038,S004,2,0.15,Credit Card
T01552,2024-08-06 00:00:00,C115,P007,S001,3,0.15,Mobile Money
